Age,BMI,Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Cholesterol_Level,Glucose_Level,Genetic_Risk_Score,Gender_Male,Gender_Other,Smoking_Status_Former,Smoking_Status_Never,Alcohol_Consumption_Moderate,Physical_Activity_Level_Low,Physical_Activity_Level_Moderate,Family_History_Yes,Previous_Diagnosis_Pre-disease
-0.5670864,2.655823,-1.4495463,-0.1717589,-1.8434936,-2.1410866,0.7516771,0.021905174,-0.006241996,0.7101633,-3.787085,-0.48782736,1.5781976,0.10264958,-1.3475169,-0.33192822
-0.49786222,-3.305889,-2.34467,-0.52811867,0.66069776,-2.282668,-0.639668,-0.28844306,0.006370123,0.5856986,-3.4614277,0.443981,-0.61621046,-0.17961632,0.28969502,0.014270677
-0.067994416,3.0117266,-1.9407716,0.08276132,-2.2583377,1.4033452,0.40431505,-0.16991869,0.01475224,-2.8989606,0.3988056,-0.582715,1.9554796,0.19902582,0.5148101,-0.30402127
0.90914184,2.5024014,-1.6775669,-0.45231822,-2.035961,0.97703856,-0.5894535,0.17731038,0.005965554,0.6426141,-3.28878,-0.71053225,-0.70359945,-0.17506789,0.8226498,-0.022746969
-0.68750966,-3.8245497,1.1298798,0.115989,1.0220785,-2.7468421,-0.556959,-0.22472692,0.0057728104,0.56302804,-3.6741364,-0.9168529,-0.8484444,-0.18621542,0.333339,-0.1052429
-0.21330544,-2.7982109,1.5319617,-0.03219779,1.575435,1.1792815,-0.7721464,-0.013007353,0.0068424228,-5.010192,0.9441451,0.33289865,1.369522,0.06473152,0.39212617,0.109219626
-0.3877017,-3.81195,-2.9062738,-0.09460092,1.6167915,-2.6627133,-0.49486402,-0.2044926,0.0064835525,1.354201,1.6257988,-1.0546695,-1.2683337,-0.15311894,0.46142218,-0.020513937
-0.1348942,-3.5559497,-2.0278344,-0.39465687,-1.3168803,-0.295896,0.26741016,-0.2986286,0.0079419585,-3.5128338,0.78942406,0.3478028,-0.93892294,0.031925127,0.3594881,0.06219208
-0.4862545,-3.0544014,-1.6866288,-0.17729507,1.2522521,-2.147218,-0.7809637,-0.17726013,0.002207509,0.5572329,-2.9837055,-0.9031923,-0.86513215,-0.07136524,-0.62431884,-0.018800545
-0.33120304,-2.9646626,0.7882863,-0.089328945,-1.6233202,-1.7819011,-0.39060104,-0.10601275,0.004360357,0.5881006,-3.8047502,0.39302105,-0.2673431,-0.22068895,0.34054863,0.059341807
-0.2623589,-2.912809,-1.3811221,0.20128533,-0.9709237,-1.8113393,-0.6312841,-0.18997729,0.005121251,0.51245517,-2.5260358,0.44199723,-0.72328967,0.03571413,0.24560398,-0.17795344
-0.2414981,2.5886416,1.2919121,-0.10565969,-1.995247,-3.616326,1.1628628,-0.10380302,-0.0024615321,0.583715,-4.085207,-1.0212686,-0.96624494,-0.1264808,0.5710407,-0.07639722
-0.7840592,-3.605502,-2.8420396,-0.24438904,1.2185819,-2.6383922,-0.5300926,-0.15395208,0.0066052605,1.3149701,1.5706625,-0.9679492,-1.4177905,0.068672925,0.30958858,-0.002829595
-0.03628022,-2.7633262,-1.0093317,-0.24431771,-2.0594673,-1.6984613,-1.0493158,0.19859752,0.005148938,0.5759735,-3.574162,-0.6070021,-1.3771402,0.1431273,0.42376465,0.0034006322
-0.95845616,-3.616699,0.7737969,-0.26070255,-1.4432348,-1.1180096,-0.29559222,-0.16083525,0.005917645,0.5329198,-3.5646195,-0.8308704,-0.7384627,-0.06476788,0.3885735,-0.019581586
-0.259032,-4.105719,-1.9273932,-0.22506194,-1.9031436,-1.6950121,-0.42183253,0.16958053,0.002900264,1.2154633,1.4285209,-0.6409676,1.9768282,0.045332886,-1.263484,0.37030065
-1.6030143,3.5936627,1.831702,0.14630884,-1.6299169,0.950632,-0.613837,-0.06820185,-0.0033385775,0.6792199,-3.0369346,0.55284065,-0.6323046,-0.08314615,0.4940122,0.086914845
0.1787097,-3.0661986,-2.049265,-0.2720368,-2.0994244,0.8824695,-1.1241437,-0.4402512,0.004334826,0.5982469,-3.0214257,-1.2283169,-0.84600705,-0.16239838,0.3406331,-0.04265753
-0.21028328,-3.1136186,-1.5948601,-0.13688987,-1.58156,-2.1996617,1.001269,0.20112923,0.00523853,0.5138848,-2.84952,0.36164096,-0.9093584,-0.021852432,0.24731176,-0.019795673
0.033468172,3.59891,-1.3781143,-0.39743707,1.7319386,1.0985327,0.15860228,-0.11969515,0.0018406763,0.5182284,-3.1247773,-0.3479432,2.3985639,0.21655217,0.36955142,0.22458492
-0.19139193,3.0604517,1.6487365,-0.54645437,1.6926615,0.10751636,-0.7136985,0.019853326,0.011883408,-2.758425,0.7056177,0.20738003,-0.92561287,-0.16362703,-0.85232437,-0.013499858
0.104843885,-4.3041916,1.2707443,0.029131997,-1.8262495,0.43391988,-0.8887611,0.19869144,0.005707044,0.5431863,-3.7213356,-0.95982206,-0.8630352,-0.17486046,0.5775165,0.052138157
0.25599265,-3.6743789,1.2759538,-0.18024307,-1.5862404,-1.5962739,-0.34468862,-0.1592901,0.0008550623,0.5183119,-3.2093792,-1.2043555,-0.2463553,0.032215454,-0.98728126,0.051065806
-0.148004,-3.7732096,-2.2736287,-0.27386722,1.7154763,0.26519752,-1.0231446,-0.48925275,0.0029404948,0.59702027,-3.0189347,0.41833422,-1.4691296,-0.17439502,0.23322694,-0.19393282
0.25930184,-4.335828,1.4202251,0.41588992,1.4782349,0.7654898,-1.0210701,-0.38461083,0.0049771024,0.6284343,-4.044076,0.4486444,-1.0507394,-0.022286374,0.3686388,-0.17341153
-0.27601945,-3.7944722,0.99775463,-0.054606043,1.1548203,-2.3588514,-0.78598756,0.07491164,0.0016752373,0.561039,-3.9028363,0.5299469,-0.5788704,-0.19360907,-0.60349566,-0.03695138
-0.24948923,-2.8263292,1.0379986,-0.6919742,2.0900462,-2.1791322,-0.77468735,-0.14504516,0.002158415,0.6169116,-3.5103643,0.61588126,-0.64975715,-0.029267486,-0.93684906,-0.0052671535
-0.52476186,-4.234841,1.1971176,-0.24306479,-1.8293198,0.3495218,-0.8604595,0.1751024,0.0015226848,0.5733579,-3.5851808,-1.1529894,-1.0561445,-0.14569901,-1.4276246,-0.12472047
-0.23019299,-4.3256097,1.5163584,-0.17727698,0.94869304,-2.565791,-0.4848612,0.05264963,0.006505846,0.6209009,-3.9057543,0.60088825,-0.84499747,0.05526224,0.24696249,-0.08200588
-0.7011773,-4.7211285,-2.0314515,-0.72416866,0.7414777,0.64431417,-0.11059237,-0.33603343,-0.0824082,0.5406214,-3.237318,-0.94784206,-0.9506674,-0.04327917,-1.0227104,-0.017541055
0.23063688,-4.597307,0.5521561,-0.45293376,-1.503975,-0.12161543,-0.2382682,-0.11024644,0.0057526454,-3.4616542,0.85049814,0.5325094,-0.5955931,0.035557963,-1.4065714,0.06280199
-0.96597826,-2.992698,0.8931957,-0.43893975,-1.3392252,-2.0742788,-0.85837626,-0.029965257,0.0062847165,-3.201555,0.8941782,-0.84741575,-0.8711131,-0.1320684,0.26668343,-0.060804147
-0.47836113,-2.6295743,-1.2019182,-0.47638866,-1.7210594,0.49904186,1.1682808,0.22972272,0.0012945759,0.5130618,-2.6033216,0.3311039,-0.9282084,-0.07432906,-0.7745285,-0.13617447
-0.5648679,3.2170868,2.0801928,-0.35108858,1.1467931,1.0702949,0.96369207,-0.08286008,0.0012615656,0.5161644,-3.0465689,0.22514014,0.97812974,0.17860653,-1.0068239,0.04399783
-0.8777875,-3.746487,1.5443158,-0.35670623,1.5608296,0.21852383,-0.31017494,0.1406179,0.010056263,1.7305219,1.900333,0.31568804,-1.0986891,-0.07927736,0.31304947,-0.029780474
0.18122728,-4.13871,1.5171957,0.0845199,1.3912965,-2.312664,-0.8420213,-0.004515975,0.004551678,-3.831867,0.6522681,0.45148116,0.6658176,0.014484255,-0.63665724,-0.14292952
-0.28787807,-3.3122394,-1.2635652,-0.03744392,1.172321,-2.278956,-0.7047757,0.0047751293,-0.22624417,-3.5167792,0.7100579,0.44677266,-0.75330615,-0.0044234,0.2427668,0.005924063
-0.22780448,-3.5699017,0.49754214,0.027132824,-1.9546523,-2.608954,-0.34760293,0.14908414,0.0027923663,0.6279082,-3.8288798,0.23039004,0.5550509,-0.010380817,0.59080094,-0.33724883
0.49272186,-2.594659,-1.2211888,0.037437137,-1.9690723,-1.1604854,-0.7782901,-0.39210147,0.0023098635,0.48252293,-2.8290055,-0.64096177,-0.48555225,0.08947379,-0.8735875,-0.07360476
-0.20726295,-3.4426186,-1.9622642,-0.35190254,-1.6303374,0.70147055,-0.37234518,-0.18079585,0.0077102147,-3.196265,0.66807324,-0.836469,-1.4405252,-0.1303951,0.49012795,-0.09261432
-0.08029327,2.768194,1.9272469,-0.3089876,1.9515605,-2.5899022,-0.55720824,-0.013222603,0.005888599,0.67170393,-3.17047,0.22469798,-0.5764765,-0.19465144,0.29628846,0.003167892
0.069723114,-2.7408583,-2.0627425,-0.103694774,-1.273635,-1.7960517,-0.7667088,0.2699398,0.0051208893,0.5610377,-2.917301,0.35685462,-0.38721734,-0.011792555,0.3127147,0.0021688095
0.00082086306,-4.3255577,1.2264048,-0.1155587,0.58077717,-2.6185143,-0.62937987,-0.0069329897,0.009489803,-3.6403978,0.975331,-1.1278063,-0.6843737,0.012936627,0.27756485,-0.10438923
-0.1832226,-3.1120367,-2.292844,-0.44714615,-1.666782,-2.7450047,-0.013246909,-0.1497376,0.0077282935,-2.9579093,0.6907779,-0.8983613,-1.0064353,-0.08866817,0.33842063,-0.003645712
0.012834451,3.8192203,1.8414855,0.06810594,-1.9957763,-2.8212283,-0.25906244,-0.038126867,-0.0016246331,0.7102173,-3.5951862,0.38982755,-0.89971644,0.09934914,0.600331,-0.09876184
-0.9327241,-2.8385289,-1.8516406,0.014737782,-1.7529024,1.0038536,1.082177,0.27560085,0.003943736,0.541253,-3.3059235,-0.9160675,-0.9861682,-0.03371649,0.49955264,-0.03561607
0.088341415,-2.5423174,1.1805109,-0.45109913,-1.3324682,-1.8712853,-0.59545565,-0.0003445627,0.0058035487,1.5173271,1.930013,0.48440987,-0.4281019,0.033122964,0.49400544,0.12003141
-0.35385635,-3.9730546,-0.94002986,-0.024351867,1.0108423,-1.1529112,-0.12574188,-0.19611916,0.0022373493,0.5619936,-3.0692482,-0.98694456,-0.9491508,-0.17087209,-0.8178325,-0.025348103
-0.041426312,-4.336523,1.230759,0.08141572,-0.98486435,0.56194085,-0.46756697,-0.23525654,0.0014988194,0.47853914,-3.4579432,-0.9221661,-0.5144914,-0.02086676,-1.3129576,0.061407298
-0.13975513,-3.1172712,-1.3530065,-0.48192343,-1.8266666,-2.6606028,0.90172744,-0.2358115,0.000884549,0.51073754,-3.4673133,0.17002088,1.0523994,4.23491e-05,0.16002268,-0.4100137
-0.051319238,-4.779768,1.2654209,-0.12764935,1.2049141,0.69162434,-0.46636716,-0.2533341,0.0021081443,0.63306856,-4.5273004,0.60938036,0.61925954,-0.02790277,-1.1692784,0.062378973
-1.1416373,2.964032,-2.4245691,-0.8416949,0.39945453,-3.3514636,-0.6293296,-0.06943219,0.0052367477,0.6123605,-3.7070246,-0.42292503,1.7904887,0.15605271,0.45914534,-0.51263565
0.22600643,3.4981353,1.0292187,-0.44758183,-2.6024544,0.5372307,-0.52539474,0.022563832,0.010022507,-3.50743,1.1030946,0.34284508,1.8604662,0.09705936,0.3960412,-0.3937735
0.37761113,3.214902,-1.9311438,-0.3860236,1.4856213,-3.8565602,-0.29059163,0.045763038,0.0018036907,0.7629547,-3.310473,0.21503387,2.0774312,0.009383329,0.31408972,0.93405735
-0.22595352,2.5451229,1.2395058,-0.731328,-3.0212684,-2.7254033,-0.35557115,-0.021646174,-0.005435661,0.6605442,-4.184597,0.48237884,-1.063663,-0.013301534,-1.6051899,0.01154517
-0.20698704,-4.1520634,0.67831296,-0.23995791,-1.6653537,-1.4483162,-0.54813665,0.08746444,0.0017549508,0.54768205,-3.553868,0.45212266,1.2264216,0.01653553,-1.2477978,0.42649674
-0.12906715,1.9219629,-2.1541023,-0.79727614,-2.030559,0.41315848,-0.17666356,0.09098681,-0.0043342495,0.6194088,-4.0026484,0.23927853,-1.6572584,-0.04037195,-1.2989479,-0.14107761
0.377684,-3.579374,-1.8229836,0.03758499,-1.6840209,-1.805313,-0.18870468,-0.25319013,0.0013312476,0.6045948,-3.6247146,0.47858092,1.1046063,-0.027404245,0.42142972,-0.310787
-0.5034158,-3.0933294,-1.5587271,-0.43972278,-1.3267348,-1.9897368,-0.7386967,0.2005552,0.003724875,0.5880811,-2.854421,-0.76251835,-1.1291133,-0.110967405,0.4337297,-0.09136301
0.33971238,2.1874719,-2.0846853,-0.5162948,1.618561,-2.844793,0.97560954,0.0037278547,0.0009204931,0.6040495,-3.548559,0.24097852,2.3716798,0.060104948,-1.1392331,0.7718968
-0.20750187,3.4138334,2.205389,0.16080552,-1.8944057,1.0393738,-0.868702,-0.06395395,0.013606486,-3.5641398,0.48095572,0.6967978,-0.6080111,-0.00072283694,0.54901624,0.038221538
-0.23045364,3.888212,-1.5437546,-0.7176124,-1.6073347,0.9840824,-0.34145442,-0.052896846,0.012996376,2.1815073,2.2009854,0.48321834,-0.634175,-0.1432137,-0.9350995,0.028886925
0.1742299,2.7750053,1.5268645,-0.030540321,1.2590287,-2.8680525,-0.5162093,0.022191895,0.002080274,0.6462204,-3.5349598,0.5469531,-1.1256019,-0.031788178,0.47525394,-0.003544819
-0.29423767,-3.7147236,1.4008619,-0.31599322,1.2154915,-2.1281462,-0.27860183,0.05239167,0.005231007,0.60352725,-3.8857267,0.3662952,-0.2717631,-0.053874604,0.2695369,-0.040391907
-0.9514717,3.711727,-2.1042135,0.47616482,-1.8635588,0.36382204,-0.35084584,-0.2174537,0.012829615,2.0025282,2.367501,0.29115295,-1.2057782,-0.20742688,-0.48813763,-0.21160057
-0.31991416,-2.8371408,-3.0027714,-0.27870363,-1.078459,-1.656931,-0.4119007,-0.2372671,0.00382341,0.52591693,-2.5306184,0.20324773,-0.68763703,-0.053796984,0.4056652,0.0012400793
-0.34322685,2.803304,-2.1230202,0.059754763,1.7678558,0.85074437,1.4939187,-0.26445484,0.011569525,-2.3739967,0.970664,0.4725705,1.388431,0.109528445,-0.89505905,-0.19257721
-0.027800787,2.8339028,1.875184,0.38924706,-2.253641,0.7157754,-0.8775865,0.10978324,0.010697722,-3.080627,0.85508287,0.5913303,-0.85318303,-0.20999601,-1.516925,-0.026006676
0.3009542,3.3183465,1.7777233,0.25221503,-1.9619532,1.3101267,-0.66869736,-0.18493181,-0.002015788,0.6280701,-3.0794523,-1.4080646,-0.53921056,-0.110514216,0.61091244,-0.18431379
-0.9151321,-3.2947574,-2.292948,-0.25683245,1.3771306,0.051981345,-1.1811937,-0.02737023,0.006884536,-4.324019,0.500843,-0.65864,-1.2058126,-0.10979823,0.41960782,-0.023709215
0.2709139,2.8272152,-2.2488027,0.048651874,1.501075,-3.1476407,1.0073893,0.0107785575,0.0013610316,0.54253197,-3.4890366,-0.96506,1.9561032,0.10026154,-0.9170517,-0.17572768
0.057731688,-3.602715,-1.4550165,-0.11052775,-1.3347808,-2.39635,-0.7773894,0.067801125,0.00687555,-3.3706083,0.74238086,-0.64004123,0.8706918,0.08350723,0.2947458,-0.1614959
-0.37114727,-3.4620607,-2.269907,0.47684786,-2.0572798,0.95206326,-0.2131041,-0.5432312,0.0050152866,1.2822738,1.3137553,0.53469515,-1.081884,-0.1091493,-1.4294335,-0.30551633
-0.40478683,-3.687352,1.1306223,-0.34496418,-2.1089804,-2.42602,1.2751644,0.10192841,0.0014930314,0.48787734,-2.831832,-0.7497768,-0.7860429,-0.11483263,-1.2772592,-0.020996634
-0.05768171,-3.7124348,1.4418392,-0.0112545015,-1.1418649,-3.0903113,-0.72144186,0.20535238,0.008898294,1.4178036,1.9748092,-1.4073024,-0.84070843,-0.2142991,0.43103442,-0.028108582
-0.17614672,-2.9730432,-1.0082915,-0.6135097,0.7147932,-1.7533051,1.1722418,-0.15613362,0.0016388177,0.48616067,-3.1796894,-1.1112915,-0.80471605,-0.118100554,-0.6935946,-0.06962436
0.5242469,2.0139804,-2.1225812,-0.32268834,-1.4957029,-2.3636425,-0.6015868,-0.09775829,0.008705879,-3.2258794,1.0541682,0.4848032,-0.7100705,-0.11628512,-0.5141615,-0.0028984773
-0.13709472,-3.475797,-2.2369323,0.22365995,1.7167693,-1.962569,-0.63933116,-0.24806759,0.003733613,1.2830247,1.6383191,0.83232236,-0.65987295,-0.04365947,-0.772833,-0.053123057
-0.020758413,-3.5805905,-2.5528448,-0.3578438,1.5307943,1.0454025,1.0330466,-0.24120258,0.007441485,1.2703035,1.643837,0.5766155,-1.1240596,-0.039811667,0.50768834,0.038209077
-0.25133795,-3.1587589,-2.1790934,-0.06654259,1.2663852,-0.29864115,0.912026,-0.26975068,0.0052304952,1.3130765,1.5968527,0.3710421,-1.5782032,-0.19274296,0.19232567,-0.02779533
-1.4888268,2.442804,-2.1651769,0.2180121,1.3764123,1.022532,-0.36149445,-0.06465252,0.0043407665,0.54002887,-3.4760525,0.3684589,-1.1102425,0.07194875,0.6124335,0.029575309
0.32546076,-2.3777852,-2.3870535,-0.07216549,-1.0827986,-2.2023127,-1.0023335,-0.18670562,0.00819335,-3.2540228,0.84648705,0.5632611,-0.60533863,0.020361627,0.35784513,-0.001873441
-0.26595488,-3.1856666,-0.47474724,-0.5369731,-1.8668647,0.3677405,-0.11830298,0.204929,0.0012587836,0.5547048,-2.2249522,0.54390955,-0.45091432,-0.01925561,-0.61220104,0.037717924
-0.06637172,-3.2606027,1.2149179,-0.024974803,-1.5108734,-2.364525,-0.7187533,0.19460912,0.0026169526,0.5787072,-3.778981,-1.2779666,-0.5909345,-0.06695994,0.4229511,0.075518034
-0.31153324,-4.1473937,0.8996083,-0.73721135,-0.86002034,1.0579838,-0.51023644,0.014734326,0.007963309,-4.245681,0.81642914,0.25935164,-0.466668,-0.25720018,0.46443933,0.026680315
-0.36474118,-3.7082143,0.8893973,-0.1723908,-1.4227878,-0.8705489,-0.41148284,-0.058756884,0.0047445903,-3.1640654,0.7836059,0.37901974,-0.81414545,0.07387437,-1.0704706,-0.18295524
-0.10592989,-4.3038363,1.124455,-0.28858748,1.205101,-2.2794368,-0.37784898,0.03947062,0.0019625856,0.6166898,-3.7294526,0.7502202,-0.3701893,0.07210468,-1.0656637,0.009484261
-0.4226989,-4.328776,-1.7854213,-0.8350995,0.53153944,-0.9894875,-0.6278853,0.06699702,0.0047306726,-3.2671165,0.5761929,0.3962543,-0.8942842,-0.1582363,-0.8686742,0.03870828
-0.755866,-3.5515869,1.7040985,0.053866576,-1.8397828,-1.7801415,1.1820834,0.012788513,0.007995104,-2.7062883,1.0477505,0.3428964,-1.1428957,-0.016552046,0.465153,-0.07925098
0.16002432,3.8509421,1.3525418,-0.006939085,-1.8650236,-3.8588808,-0.12363848,-0.049657892,0.0022070813,0.6603577,-3.0984793,0.20721437,0.66324073,0.09938504,0.46565354,-0.27477652
0.04082958,-3.399008,-1.1205733,-0.8484448,0.91484284,-1.5574917,-0.1878677,-0.2913785,0.0028528566,0.6042497,-3.6802166,0.29802987,-1.0073788,0.003616435,0.36509648,0.015030101
-0.2953714,-4.863289,-1.6704403,-0.51428455,-2.5149891,-0.28370875,-0.50662655,-0.55472946,0.0037636743,1.1313549,1.4344498,-0.8434156,1.788077,0.09076774,-1.2870191,-0.22641148
-0.123372845,2.6313689,-2.0825276,-0.069790415,-2.30566,-2.19069,-1.4101013,0.026442815,0.011063603,-3.499736,0.62489873,0.34410137,-1.0359943,-0.08995231,0.3200712,-0.06287634
-0.065789334,-3.8398957,-1.9363006,-0.15126993,1.3369192,-2.340015,-1.1286482,0.024992865,0.0045949374,-3.8141704,0.74791986,-1.3897527,-0.96779656,-0.11937332,-0.48227373,-0.038542394
-0.60674554,3.5683327,-2.3244233,-0.0922107,1.6462022,0.64090276,-0.15022455,-0.1481289,0.0054854676,0.6902731,-2.5099213,-0.4727887,-1.3559487,-0.10509997,0.5666964,0.013525949
-0.043179817,2.8455555,1.6138321,-0.8932388,-2.5706031,1.638673,-0.96352714,-0.039642513,0.013789158,-3.4294543,0.6739491,-0.65735847,-1.0558233,0.1909219,0.5970971,0.015045453
0.16799316,3.4713128,1.4288081,-0.93234974,0.50162196,1.1194488,-0.9009334,0.08254484,-0.49246067,-3.425483,0.5636856,0.53420836,-0.74039316,0.017407568,0.38385713,-0.0012082984
-1.1191033,-3.9587085,-2.1898644,-0.036241073,-1.5716772,-0.09812452,-0.9990654,0.24630772,0.003993311,0.5938978,-3.2504985,0.33568695,-1.2782604,-0.041394033,0.25282788,-0.33266488
-0.6224706,-5.043073,0.867727,0.22129138,1.3409079,0.59787947,-0.2560146,0.23464115,0.002052765,0.6089206,-3.9238358,-1.2146719,1.516112,0.03132505,-1.4879107,-0.06103614
-0.36284864,-2.6166904,-0.83212936,-0.5326076,-1.350088,-2.7243373,-0.4430521,0.10383955,0.0006060463,0.5404509,-2.4634488,0.42215654,0.49138436,-0.024491847,-0.5823034,-0.3066227
0.12150312,-3.281344,1.3201815,-0.013692385,-0.76947635,-1.133192,-0.7150662,-0.008771046,0.006648845,-3.7972145,0.8594943,0.3623864,-0.5796701,0.033969756,0.53958005,0.119935356
-0.11388826,-3.9719627,1.7147532,0.13578033,-1.3178494,1.0779605,-0.7825697,-0.23627858,0.0084049,-3.9911783,0.98043513,0.48358345,-1.0772545,-0.15649013,0.3746304,0.030372038
-0.17220779,-2.759569,-1.4948199,-0.18339576,-1.7170272,0.918472,-0.7599205,0.21907935,0.0020259474,0.6382392,-3.9799073,-1.0379698,1.2466964,0.058307186,0.27307567,-0.036024082
0.2542672,-4.5368853,1.0816687,-0.3826284,1.8365283,0.99162835,-0.4313746,-0.29824203,0.0032830755,0.6260839,-4.201855,0.36252087,-1.0778446,0.041833565,0.33213744,-0.13909443
0.19691005,-4.254675,-1.7721864,-0.3643997,-2.0732255,0.6738197,-1.0552385,-0.40934694,0.001330157,0.49965072,-2.623158,0.37953243,-0.781764,-0.014119327,-1.0155768,-0.03133709
0.2579304,-4.396593,0.68334925,-0.13812256,-2.1975424,0.29754448,-0.32313108,0.121894844,0.00044712174,0.61239487,-3.981258,0.5340429,0.96319973,-0.057822816,-1.8575162,-0.22482352
-0.53680205,-4.2145305,-1.5651295,-0.02134258,-1.4418877,0.3147658,-0.06999453,-0.17224151,0.0049114446,-3.0759385,0.75258213,0.341579,1.0277795,0.03753541,-1.0250342,0.2518867
0.57170504,-3.057241,-1.1524839,-0.26519713,-1.7614462,0.8087881,-0.28225812,-0.27623492,0.007953918,-3.959548,0.7675391,0.4924952,-0.7939596,-0.019585026,0.44877976,0.015675545
-0.33425036,-3.9142628,1.2563556,0.48793438,-1.2945482,0.22996558,-0.6824622,-0.18209468,0.0013307005,0.5308805,-3.7165153,-0.81803155,-0.36065292,0.060505643,-0.90450174,0.09803314
-0.1652301,-2.2061493,-1.9568477,-0.2742138,-1.9054841,-2.203779,-0.58142996,0.09375534,0.0046518706,-3.105503,0.8193401,0.11787737,1.3843119,0.040299978,-1.0336661,-0.26582244
0.050681427,-3.6798089,-1.2636919,0.10647151,0.52796066,-2.1120572,1.178604,-0.21722043,0.0024917992,0.5148662,-3.5899076,-1.0013703,-0.68092483,-0.13414772,-0.6905745,-0.04823394
-0.23048617,-3.0794067,1.5116966,0.43210885,1.5707427,0.9406276,-1.8478363,0.13805245,0.0055901962,1.7515373,2.2306724,0.267852,1.2576475,0.039699513,0.43342543,-0.15582357
-0.2553019,-3.531351,-1.7261136,-0.27990848,-1.0978403,0.9941814,-0.10197053,-0.13464439,0.0063769124,-2.9238203,0.70424986,-0.75008076,-0.56803596,-0.09146239,-1.2481136,-0.034169786
-0.8479093,-3.6051724,-2.0562587,0.0006191995,1.4562769,0.6778625,-0.6437354,0.27904215,0.0030166572,0.65621763,-4.082767,-1.266191,1.9833581,0.09467383,0.46911964,0.26289988
-0.280931,-2.6136515,-1.0442171,-0.22245179,1.2421114,-2.5640693,-0.237661,-0.23216787,0.0054509044,0.5773391,-2.7512362,-1.1607604,-0.80847377,-0.06875804,0.3247392,-0.05746551
-1.0165714,1.5345467,-2.5442417,-0.2652281,-1.3035814,-3.273902,0.2516132,-0.13466638,-0.004115952,0.7622645,-4.0777817,0.10169949,0.94366395,0.075891785,0.41185966,-0.31823662
-0.47376373,-2.9791515,-1.4372556,-0.25504214,-1.4092336,-2.6914618,-0.06949175,0.26953402,0.005059333,0.58705336,-2.743798,-0.7374491,-0.9783824,0.0087131355,0.41000092,-0.088666916
-0.034046073,-2.8677473,1.1984185,-0.6099188,-1.1265032,-1.2758971,-0.45943865,0.26323318,0.005016085,1.4605954,1.7861978,-0.72059166,-0.7697108,-0.10164059,-0.8057061,0.0048021693
0.2955073,2.894759,-2.2014036,-0.05727853,-1.5225394,-3.4232745,1.055918,-0.13260853,-0.0052902866,0.63720787,-3.3875706,0.4648023,-0.9473686,-0.051974252,-1.222328,0.07316224
-0.427251,-2.5048175,-2.038935,0.10844168,-1.7899141,-2.3345356,-0.44743285,-0.28699622,0.0012043599,0.5248694,-2.5137184,-1.0967971,-0.8290628,-0.04259967,-0.9754342,0.026756134
0.33851224,-3.5617661,-1.5568742,0.2922685,1.1903102,0.88474214,0.13358124,0.36868128,0.0024920588,0.6820314,-4.1052766,-0.88487446,2.27214,0.019102395,0.36307922,-0.217146
-0.23547329,-4.226847,0.7212284,-0.66147584,0.33524555,0.6080795,-0.5227053,0.13233483,0.002442773,0.62654555,-3.8005865,0.5814059,-0.7467669,-0.008078832,-1.5459275,0.05361872
0.051771805,2.5731888,-2.32366,-0.0054269526,-1.921568,-2.917396,-0.5325985,0.073846154,-0.005420184,0.7154917,-3.6508887,0.31735444,-0.49292317,-0.0022695817,-1.176776,-0.043588508
0.15511183,-3.6045818,-0.8099881,-0.25468653,1.006889,-1.819191,-0.6588923,-0.07526035,0.0047421567,-3.6609771,0.7570561,-1.1713555,-0.3774899,-0.10761954,-0.7695451,-0.06456932
-1.2679939,-2.3276672,0.93879116,-0.7296686,-2.108221,-1.3404169,-0.40540522,0.12254824,0.0051590446,1.3575443,1.8894393,0.6607182,-0.42441073,-0.0049710674,-1.1152447,-0.04753601
-0.36737767,-3.9056594,-2.0115097,-0.26429352,0.2108913,-2.086351,-0.09861631,-0.21211901,0.0065758885,0.56296456,-3.286192,0.44180456,-1.1396023,0.02915305,0.25502074,0.016464768
0.05227678,-2.7838244,1.7505494,0.23841923,1.979065,1.4140118,0.10100755,0.18953831,0.008133431,1.7654282,1.7799603,-1.0776076,-1.0868384,-0.11346446,0.6470061,0.044054404
0.21874963,-3.9924643,1.0146141,0.1397014,-1.3745613,0.5426879,-0.3001104,-0.1943871,0.0053084744,-3.5354311,0.99767077,-0.39986745,2.0765278,0.038952462,-1.3289204,-0.25764495
0.21465105,-4.022438,1.5539875,-0.36339235,-1.8615102,0.70099723,-0.41872486,-0.1422412,0.001369867,0.6329509,-3.4188387,0.6509374,-0.8412892,0.06096465,-1.3680874,-0.35918808
0.2252268,2.8443418,-2.0505807,-0.06382282,1.4440249,-3.5221856,-0.32200345,0.034487728,0.006376644,1.807731,2.2660525,0.16149627,0.7753525,0.08918379,0.41459793,-0.35716832
0.17875312,-3.4220104,-2.0019336,0.075334005,-0.6856838,-1.9091679,0.22538829,-0.048558466,0.0077282935,-3.0286915,0.8265368,0.50810784,-0.3759575,0.032704655,0.4279952,-0.021692514
-1.6545289,3.1449604,-2.4960127,0.17507046,-2.116149,1.3104832,1.8779001,-0.031605717,0.014039763,-3.0914965,0.55265504,0.36384082,-0.8855169,-0.09368329,0.468727,-0.0119091235
